Event, Bet, Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,
Kansas City Chiefs @ Tampa Bay Buccaneers, Exact Winning Margin , Chiefs by 1 point  $$odds=21 $$points=95,Chiefs by 2 points  $$odds=31 $$points=97,Chiefs by 3 points  $$odds=7 $$points=86,Chiefs  by 4 points  $$odds=23 $$points=96,Chiefs  by 5 points  $$odds=34 $$points=97,Chiefs by 6 points  $$odds=27 $$points=96,Chiefs by 7 points  $$odds=12 $$points=92,Chiefs by 8 points  $$odds=36 $$points=97,Chiefs by 9 points  $$odds=66 $$points=98,Chiefs by 10 points  $$odds=13 $$points=92,Chiefs by 11 points  $$odds=36 $$points=97,Chiefs by 12 points  $$odds=67 $$points=99,Chiefs by 13 points  $$odds=36 $$points=97,Chiefs by 14 points  $$odds=19 $$points=95,Chiefs by 15 points  $$odds=56 $$points=98,Chiefs by 16 points  $$odds=61 $$points=98,Chiefs by 17 points  $$odds=29 $$points=97,Chiefs by 18 points  $$odds=36 $$points=97,Chiefs by 19 points  $$odds=61 $$points=98,Chiefs by 20 points  $$odds=56 $$points=98,Chiefs by 21 points  $$odds=31 $$points=97,Chiefs by 22 points  $$odds=81 $$points=99,Chiefs by 23 points  $$odds=96 $$points=99,Chiefs by 24 points  $$odds=46 $$points=98,Chiefs by 25 points  $$odds=71 $$points=99,Chiefs by 26 points  $$odds=101 $$points=99,Chiefs by 27 points  $$odds=86 $$points=99,Chiefs by 28 points  $$odds=71 $$points=99,Chiefs by 29 points  $$odds=101 $$points=99,Chiefs by 30 points  $$odds=141 $$points=99,Chiefs by 31 points  $$odds=161 $$points=99,Chiefs by 32 points  $$odds=176 $$points=99,Chiefs by 33 points  $$odds=226 $$points=99,Chiefs by 34 points  $$odds=376 $$points=99,Chiefs by 35 points  $$odds=251 $$points=99,Chiefs by 36 points  $$odds=351 $$points=99,Chiefs by 37 points  $$odds=401 $$points=99,Chiefs by 38 points  $$odds=351 $$points=99,Chiefs by 39 points  $$odds=451 $$points=99,Chiefs by 40 points  $$odds=301 $$points=99,Chiefs by 41 points  $$odds=501 $$points=99,Chiefs by 42 points  $$odds=301 $$points=99,Buccaneers by 1 point  $$odds=31 $$points=97,Buccaneers by 2 points  $$odds=36 $$points=97,Buccaneers by 3 points  $$odds=10.5 $$points=90,Buccaneers by 4 points  $$odds=27 $$points=96,Buccaneers by 5 points  $$odds=46 $$points=98,Buccaneers by 6 points  $$odds=31 $$points=97,Buccaneers by 7 points  $$odds=17 $$points=94,Buccaneers by 8 points  $$odds=41 $$points=98,Buccaneers by 9 points  $$odds=71 $$points=99,Buccaneers by 10 points  $$odds=23 $$points=96,Buccaneers by 11 points  $$odds=46 $$points=98,Buccaneers by 12 points  $$odds=71 $$points=99,Buccaneers by 13 points  $$odds=51 $$points=98,Buccaneers by 14 points  $$odds=31 $$points=97,Buccaneers by 15 points  $$odds=76 $$points=99,Buccaneers by 16 points  $$odds=86 $$points=99,Buccaneers by 17 points  $$odds=51 $$points=98,Buccaneers by 18 points  $$odds=76 $$points=99,Buccaneers by 19 points  $$odds=101 $$points=99,Buccaneers by 20 points  $$odds=86 $$points=99,Buccaneers by 21 points  $$odds=66 $$points=98,Buccaneers by 22 points  $$odds=126 $$points=99,Buccaneers by 23 points  $$odds=151 $$points=99,Buccaneers by 24 points  $$odds=86 $$points=99,Buccaneers by 25 points  $$odds=181 $$points=99,Buccaneers by 26 points  $$odds=401 $$points=99,Buccaneers by 27 points  $$odds=251 $$points=99,Buccaneers by 28 points  $$odds=221 $$points=99,Buccaneers by 29 points  $$odds=276 $$points=99,Buccaneers by 30 points  $$odds=501 $$points=99,Buccaneers by 31 points  $$odds=301 $$points=99,Buccaneers by 32 points  $$odds=351 $$points=99,Buccaneers by 33 points  $$odds=751 $$points=99,Buccaneers by 34 points  $$odds=801 $$points=99,Buccaneers by 35 points  $$odds=576 $$points=99,Buccaneers by 36 points  $$odds=851 $$points=99,Buccaneers by 37 points  $$odds=901 $$points=99,Buccaneers by 38 points  $$odds=901 $$points=99,Buccaneers by 39 points  $$odds=901 $$points=99,Buccaneers by 40 points  $$odds=901 $$points=99,Buccaneers by 41 points  $$odds=901 $$points=99,Buccaneers by 42 points  $$odds=501 $$points=99
Kansas City Chiefs @ Tampa Bay Buccaneers, Odd/Even Total Points , Even  $$odds=1.952381 $$points=49,Odd  $$odds=1.8 $$points=44
Kansas City Chiefs @ Tampa Bay Buccaneers, Will there be a scoreless quarter in the game , Yes (Scoreless Quarter)  $$odds=5 $$points=80,No (Scoreless Quarter)  $$odds=1.153846 $$points=13
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 10 points? , Yes (Decided by 10 Points)  $$odds=9 $$points=89,No (Not Decided by 10 Points)  $$odds=1.05 $$points=5
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 3, 7, 10 or 14 points? , Yes (Decided by 3, 7, 10 or 14 points)  $$odds=2.15 $$points=53,No (Not Decided by 3, 7, 10 or 14 points)  $$odds=1.666667 $$points=40
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 3, 7 or 10 points? , Yes (Decided by 3, 7 or 10 points)  $$odds=2.45 $$points=59,No (Not Decided by 3, 7 or 10 points)  $$odds=1.526316 $$points=34
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 7 points? , Yes (Decided by 7 Points)  $$odds=7 $$points=86,No (Not Decided by 7 Points)  $$odds=1.083333 $$points=8
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 14 points? , Yes (Decided by 14 Points)  $$odds=10.5 $$points=90,No (Not Decided by 14 Points)  $$odds=1.03 $$points=3
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 17 points? , Yes (Decided by 17 Points)  $$odds=13 $$points=92,No (Not Decided by 17 Points)  $$odds=1.015 $$points=1
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 3, 7, 10, 14 or 17 points? , Yes (Decided by 3, 7, 10, 14 or 17 points)  $$odds=2.05 $$points=51,No (Not Decided by 3, 7, 10, 14 or 17 points)  $$odds=1.741 $$points=43
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 3 or 7 points? , Yes (Decided by 3 Or 7 Points)  $$odds=3.05 $$points=67,No (Not Decided by 3 Or 7 Points)  $$odds=1.357143 $$points=26
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Super Bowl be decided by exactly 3 points? , Yes (Decided by 3 Points)  $$odds=4.5 $$points=78,No (Not Decided by 3 Points)  $$odds=1.181818 $$points=15
Kansas City Chiefs @ Tampa Bay Buccaneers, First team to 12 points , Kansas City Chiefs - 1Q  $$odds=4.75 $$points=79,Tampa Bay Buccaneers - 1Q  $$odds=7.5 $$points=87,Neither - 1Q  $$odds=1.344828 $$points=26
Kansas City Chiefs @ Tampa Bay Buccaneers, First team to 6 points , Kansas City Chiefs - 1Q  $$odds=2.05 $$points=51,Tampa Bay Buccaneers - 1Q  $$odds=2.8 $$points=64,Neither - 1Q  $$odds=4 $$points=75
Kansas City Chiefs @ Tampa Bay Buccaneers, First team to 9 points , Kansas City Chiefs - 1Q  $$odds=3.55 $$points=72,Tampa Bay Buccaneers - 1Q  $$odds=5 $$points=80,Neither - 1Q  $$odds=1.625 $$points=38
Kansas City Chiefs @ Tampa Bay Buccaneers, Highest Scoring Quarter , First Quarter  $$odds=6.75 $$points=85,Second Quarter  $$odds=2.65 $$points=62,Third Quarter  $$odds=5.75 $$points=83,Fourth Quarter  $$odds=3.65 $$points=73,Two or More Quarters to have equal highest score   $$odds=10.5 $$points=90
Kansas City Chiefs @ Tampa Bay Buccaneers, Score at the end of 1st Quarter , Chiefs lead by 1-6 points  $$odds=5.5 $$points=82,Chiefs lead by 7 or more points  $$odds=2.9 $$points=66,Buccaneers lead by 1-6 points  $$odds=6.5 $$points=85,Buccaneers lead by 7 or more points  $$odds=4.5 $$points=78,Tie  $$odds=4 $$points=75
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the 1st half end in a tie? , Yes  $$odds=9 $$points=89,No  $$odds=1.05 $$points=5
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the 1st Quarter end in a tie? , Yes  $$odds=4 $$points=75,No  $$odds=1.222222 $$points=18
Kansas City Chiefs @ Tampa Bay Buccaneers, Highest scoring half , First Half  $$odds=1.952381 $$points=49,Second Half  $$odds=2 $$points=50,Both Halves The Same  $$odds=22 $$points=95
Kansas City Chiefs @ Tampa Bay Buccaneers, Kansas City Chiefs Total Points - Odd or Even , Odd  $$odds=1.909091 $$points=48,Even  $$odds=1.909091 $$points=48
Kansas City Chiefs @ Tampa Bay Buccaneers, Tampa Bay Buccaneers Total Points - Odd or Even , Odd  $$odds=1.909091 $$points=48,Even  $$odds=1.909091 $$points=48
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Tampa Bay Buccaneers score in Both Halves? , Yes  $$odds=1.0625 $$points=6,No  $$odds=8 $$points=87
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Tampa Bay Buccaneers score in the first quarter? , Yes  $$odds=1.5 $$points=33,No  $$odds=2.5 $$points=60
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Tampa Bay Buccaneers WIn Both Halves , Yes  $$odds=5.5 $$points=82,No  $$odds=1.129 $$points=11
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Tampa Bay Buccaneers score in every quarter? , Yes  $$odds=3 $$points=67,No  $$odds=1.363636 $$points=27
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Kansas City Chiefs score in Both Halves? , Yes  $$odds=1.04 $$points=4,No  $$odds=9.5 $$points=89
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Kansas City Chiefs score in the first quarter? , Yes  $$odds=1.3125 $$points=24,No  $$odds=3.3 $$points=70
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Kansas City Chiefs WIn Both Halves , Yes  $$odds=3.2 $$points=69,No  $$odds=1.333333 $$points=25
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the Kansas City Chiefs score in every quarter? , Yes  $$odds=2.25 $$points=56,No  $$odds=1.606061 $$points=38
Kansas City Chiefs @ Tampa Bay Buccaneers, Double Result , Buccaneers/Buccaneers  $$odds=3.4 $$points=71,Chiefs/Buccaneers  $$odds=8 $$points=87,Tie/Buccaneers  $$odds=21 $$points=95,Tie/Chiefs  $$odds=17 $$points=94,Buccaneers/Chiefs  $$odds=6.5 $$points=85,Chiefs/Chiefs  $$odds=2.2 $$points=55,Buccaneers/Tie  $$odds=41 $$points=98,Chiefs/Tie  $$odds=41 $$points=98,Tie/Tie  $$odds=51 $$points=98
Kansas City Chiefs @ Tampa Bay Buccaneers, Double Result - first Quarter and First Half , Buccaneers/Buccaneers - 1H  $$odds=3.8 $$points=74,Chiefs/Buccaneers - 1H  $$odds=10 $$points=90,Tie/Buccaneers - 1H  $$odds=9.5 $$points=89,Tie/Chiefs - 1H  $$odds=7.5 $$points=87,Buccaneers/Chiefs - 1H  $$odds=9 $$points=89,Chiefs/Chiefs - 1H  $$odds=2.45 $$points=59,Buccaneers/Tie - 1H  $$odds=31 $$points=97,Chiefs/Tie - 1H  $$odds=29 $$points=97,Tie/Tie - 1H  $$odds=21 $$points=95
Kansas City Chiefs @ Tampa Bay Buccaneers, Double Result , Buccaneers/Buccaneers - 1Q  $$odds=4 $$points=75,Chiefs/Buccaneers - 1Q  $$odds=8 $$points=87,Tie/Buccaneers - 1Q  $$odds=9 $$points=89,Tie/Chiefs - 1Q  $$odds=7 $$points=86,Buccaneers/Chiefs - 1Q  $$odds=7 $$points=86,Chiefs/Chiefs - 1Q  $$odds=2.5 $$points=60,Buccaneers/Tie - 1Q  $$odds=41 $$points=98,Chiefs/Tie - 1Q  $$odds=41 $$points=98,Tie/Tie - 1Q  $$odds=41 $$points=98
Kansas City Chiefs @ Tampa Bay Buccaneers, Half Time / Full Time (Including OT) , Buccaneers - Buccaneers  $$odds=3.4 $$points=71,Buccaneers - Chiefs  $$odds=6.5 $$points=85,Draw - Buccaneers  $$odds=21 $$points=95,Draw - Chiefs  $$odds=17 $$points=94,Chiefs - Buccaneers  $$odds=8 $$points=87,Chiefs - Chiefs  $$odds=2.2 $$points=55
Kansas City Chiefs @ Tampa Bay Buccaneers, Points Range , Between 0 and 20  $$odds=51 $$points=98,Between 21 and 30  $$odds=17 $$points=94,Between 31 and 40  $$odds=8 $$points=87,Between 41 and 50  $$odds=4.3 $$points=77,Between 51 and 60  $$odds=3.5 $$points=71,Between 61 and 70  $$odds=4.5 $$points=78,71 and Over  $$odds=4 $$points=75
Kansas City Chiefs @ Tampa Bay Buccaneers, Race To 10 , Tampa Bay Buccaneers  $$odds=2.05 $$points=51,Kansas City Chiefs  $$odds=1.69 $$points=41,Neither  $$odds=101 $$points=99
Kansas City Chiefs @ Tampa Bay Buccaneers, Race To 15 , Tampa Bay Buccaneers  $$odds=2.15 $$points=53,Kansas City Chiefs  $$odds=1.666667 $$points=40,Neither  $$odds=41 $$points=98
Kansas City Chiefs @ Tampa Bay Buccaneers, Race To 20 , Tampa Bay Buccaneers  $$odds=2.3 $$points=57,Kansas City Chiefs  $$odds=1.69 $$points=41,Neither  $$odds=15 $$points=93
Kansas City Chiefs @ Tampa Bay Buccaneers, Race To 25 , Tampa Bay Buccaneers  $$odds=2.8 $$points=64,Kansas City Chiefs  $$odds=1.909091 $$points=48,Neither  $$odds=5 $$points=80
Kansas City Chiefs @ Tampa Bay Buccaneers, Race To 30 , Tampa Bay Buccaneers  $$odds=3.5 $$points=71,Kansas City Chiefs  $$odds=2.2 $$points=55,Neither  $$odds=2.8 $$points=64
Kansas City Chiefs @ Tampa Bay Buccaneers, Race To 35 , Tampa Bay Buccaneers  $$odds=5.5 $$points=82,Kansas City Chiefs  $$odds=3.25 $$points=69,Neither  $$odds=1.666667 $$points=40
Kansas City Chiefs @ Tampa Bay Buccaneers, Race To 40 , Tampa Bay Buccaneers  $$odds=8.5 $$points=88,Kansas City Chiefs  $$odds=4.75 $$points=79,Neither  $$odds=1.307692 $$points=24
Kansas City Chiefs @ Tampa Bay Buccaneers, Margin of victory , Chiefs by 1-3 points  $$odds=5.5 $$points=82,Chiefs by 4-6 points  $$odds=11 $$points=91,Chiefs by 7-9 points  $$odds=9 $$points=89,Chiefs by 10-12 points  $$odds=10.5 $$points=90,Chiefs by 13-15 points  $$odds=12 $$points=92,Chiefs by 16-18 points  $$odds=15 $$points=93,Chiefs by 19-21 points  $$odds=19 $$points=95,Chiefs by 22-24 points  $$odds=26 $$points=96,Chiefs by 25-27 points  $$odds=31 $$points=97,Chiefs by 28-30 points  $$odds=36 $$points=97,Chiefs by 31-33 points  $$odds=67 $$points=99,Chiefs by 34-36 points  $$odds=101 $$points=99,Chiefs by 37-39 points  $$odds=126 $$points=99,Chiefs by 40-42 points  $$odds=101 $$points=99,Chiefs by 43 Or More  $$odds=41 $$points=98, Buccaneers by 1-3 points  $$odds=7 $$points=86, Buccaneers by 4-6 points  $$odds=13 $$points=92, Buccaneers by 7-9 points  $$odds=13 $$points=92, Buccaneers by 10-12 points  $$odds=15 $$points=93, Buccaneers by 13-15 points  $$odds=17 $$points=94, Buccaneers by 16-18 points  $$odds=26 $$points=96, Buccaneers by 19-21 points  $$odds=31 $$points=97, Buccaneers by 22-24 points  $$odds=46 $$points=98, Buccaneers by 25-27 points  $$odds=86 $$points=99, Buccaneers by 28-30 points  $$odds=96 $$points=99, Buccaneers by 31-33 points  $$odds=126 $$points=99, Buccaneers by 34-36 points  $$odds=201 $$points=99, Buccaneers by 37-39 points  $$odds=301 $$points=99, Buccaneers by 40-42 points  $$odds=276 $$points=99, Buccaneers by 43 Or More Points  $$odds=81 $$points=99
Kansas City Chiefs @ Tampa Bay Buccaneers, Team to score last in the game , Kansas City Chiefs  $$odds=1.76923 $$points=43,Tampa Bay Buccaneers  $$odds=2 $$points=50
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the team that scores first win the game? , Yes  $$odds=1.588235 $$points=37,No  $$odds=2.3 $$points=57
Kansas City Chiefs @ Tampa Bay Buccaneers, The first score of the game - Exact outcome , Chiefs Touchdown  $$odds=2.45 $$points=59,Buccaneers Touchdown  $$odds=2.9 $$points=66,Chiefs Field Goal  $$odds=5 $$points=80,Buccaneers Field Goal  $$odds=5.25 $$points=81,Chiefs Any Other Score  $$odds=46 $$points=98,Buccaneers Any Other Score  $$odds=46 $$points=98
Kansas City Chiefs @ Tampa Bay Buccaneers, The first scoring play of the game will be , Chiefs Field Goal  $$odds=5 $$points=80,Buccaneers Field Goal  $$odds=5.25 $$points=81,Chiefs TD Pass  $$odds=3.7 $$points=73,Buccaneers TD Pass  $$odds=4 $$points=75,Chiefs Rushing TD  $$odds=7 $$points=86,Buccaneers Rushing TD  $$odds=8.5 $$points=88,Chiefs Safety  $$odds=46 $$points=98,Buccaneers Safety  $$odds=46 $$points=98,Chiefs Defensive or Special Teams TD  $$odds=31 $$points=97,Buccaneers Defensive or Special Teams TD  $$odds=41 $$points=98
Kansas City Chiefs @ Tampa Bay Buccaneers, First offensive play of the game , Run  $$odds=1.741 $$points=43,Pass  $$odds=2.05 $$points=51
Kansas City Chiefs @ Tampa Bay Buccaneers, Will either team score 2 unanswered times in the game? , Yes  $$odds=1.01 $$points=1,No  $$odds=15 $$points=93
Kansas City Chiefs @ Tampa Bay Buccaneers, Will either team score 3 unanswered times in the game? , Yes  $$odds=1.47619 $$points=32,No  $$odds=2.55 $$points=61
Kansas City Chiefs @ Tampa Bay Buccaneers, Will either team score 4 unanswered times in the game? , Yes  $$odds=3.3 $$points=70,No  $$odds=1.3125 $$points=24
Kansas City Chiefs @ Tampa Bay Buccaneers, Will either team score 5 unanswered times in the game? , Yes  $$odds=7.5 $$points=87,No  $$odds=1.071429 $$points=7
Kansas City Chiefs @ Tampa Bay Buccaneers, Will there be a score in the final 2 minutes of the 1st half? , Yes  $$odds=1.25 $$points=20,No  $$odds=3.75 $$points=73
Kansas City Chiefs @ Tampa Bay Buccaneers, Team to score last in the 1st half , Kansas City Chiefs  $$odds=1.8 $$points=44,Tampa Bay Buccaneers  $$odds=1.952381 $$points=49
Kansas City Chiefs @ Tampa Bay Buccaneers, Both Teams To Score in the First Quarter , Yes (Both Teams Score in Q1)  $$odds=1.741 $$points=43,No (Both Teams Do Not Score in Q1)  $$odds=2.05 $$points=51
Kansas City Chiefs @ Tampa Bay Buccaneers, Last Scoring Play of the 1st Half , Touchdown  $$odds=1.87 $$points=47,Field Goal or Safety  $$odds=1.87 $$points=47
Kansas City Chiefs @ Tampa Bay Buccaneers, Will the game go to Overtime? , Yes  $$odds=9 $$points=89,No  $$odds=1.05 $$points=5
Kansas City Chiefs @ Tampa Bay Buccaneers, Will there be a Lead Change in the Fourth Quarter? , Yes (Lead Change in 4th Quarter)  $$odds=2.85 $$points=65,No (Lead Change in 4th Quarter)  $$odds=1.4 $$points=29
Kansas City Chiefs @ Tampa Bay Buccaneers, Team to Record First First Down Of the Game , Kansas City Chiefs  $$odds=1.8 $$points=44,Tampa Bay Buccaneers  $$odds=1.952381 $$points=49
Kansas City Chiefs @ Tampa Bay Buccaneers, Team to Record Most First Downs in the Game $$number=0.0, Tampa Bay Buccaneers $$line={0.0} $$odds=2.3 $$points=57,Kansas City Chiefs $$line={0.0} $$odds=1.588235 $$points=37
Kansas City Chiefs @ Tampa Bay Buccaneers, Total First Downs Made by Both Teams $$number=48.5, Over $$line={48.5} $$odds=2.05 $$points=51,Under $$line={48.5} $$odds=1.741 $$points=43
Kansas City Chiefs @ Tampa Bay Buccaneers, Team to Call the First Timeout in the Game , Kansas City Chiefs (First Timeout)  $$odds=1.87 $$points=47,Tampa Bay Buccaneers (First Timeout)  $$odds=1.87 $$points=47
Kansas City Chiefs @ Tampa Bay Buccaneers, Total Number of Accepted Penalties Made in the Game by Both Teams $$number=10.5, Over $$line={10.5} $$odds=1.952381 $$points=49,Under $$line={10.5} $$odds=1.8 $$points=44
Kansas City Chiefs @ Tampa Bay Buccaneers, Team to Get the First Penalty in the Game , Kansas City Chiefs (First Penalty)  $$odds=1.87 $$points=47,Tampa Bay Buccaneers (First Penalty)  $$odds=1.87 $$points=47
Kansas City Chiefs @ Tampa Bay Buccaneers, Team to Call the First Coaches Challenge in the Game , Kansas City Chiefs (First Coaches Challenge)	  $$odds=1.87 $$points=47,Tampa Bay Buccaneers (First Coaches Challenge)  $$odds=1.87 $$points=47
Kansas City Chiefs @ Tampa Bay Buccaneers, What will be the Result of the First Coaches Challenge in the Game? , Play Overturned  $$odds=1.741 $$points=43,Play Stands  $$odds=2.05 $$points=51
Kansas City Chiefs @ Tampa Bay Buccaneers, Will Tampa Bay Buccaneers Score in the First Half? , Yes   $$odds=1.053 $$points=5,No   $$odds=8.5 $$points=88
Kansas City Chiefs @ Tampa Bay Buccaneers, Will Kansas City Chiefs Score in the First Half? , Yes   $$odds=1.034 $$points=3,No   $$odds=10 $$points=90
Kansas City Chiefs @ Tampa Bay Buccaneers, First Team To Score , Kansas City Chiefs  $$odds=1.741 $$points=43,Tampa Bay Buccaneers  $$odds=2.05 $$points=51
